datetime,subjID,sex,CODED,prime_condition,prime_response,triv1_raw,triv1_correct,triv2_raw,triv2_correct,triv3_raw,triv3_correct,triv4_raw,triv4_correct,triv5_raw,triv5_correct,triv6_raw,triv6_correct,triv7_raw,triv7_correct,triv8_raw,triv8_correct,triv9_raw,triv9_correct,triv10_raw,triv10_correct,triv11_raw,triv11_correct,triv12_raw,triv12_correct,triv13_raw,triv13_correct,triv14_raw,triv14_correct,triv15_raw,triv15_correct,triv16_raw,triv16_correct,triv17_raw,triv17_correct,triv18_raw,triv18_correct,triv19_raw,triv19_correct,triv20_raw,triv20_correct,triv21_raw,triv21_correct,triv22_raw,triv22_correct,triv23_raw,triv23_correct,triv24_raw,triv24_correct,triv25_raw,triv25_correct,triv26_raw,triv26_correct,triv27_raw,triv27_correct,triv28_raw,triv28_correct,triv29_raw,triv29_correct,triv30_raw,triv30_correct,age,major,LANGUAGE,sex_r,year,area_writing,area_trivia,purpose,link_yn,link_text,thinking_yn,thinking_text,comments,prior_hool,professor_int_rating,professor_acc_rating,soccer.hooligan_int_rating,soccer.hooligan_acc_rating,correct_raw,skipped_raw,CORRECT_PCT,correct_skip_pct,COUNTRY,test_cond,enough_males
20161027-160236,par49,Female,0,soccer hooligan,"As a soccer hooligan, I will record the games which are important to me or the team or the soccer team that I am fond of so that I can always enjoy being a crazy fan. Also I will try to act like a queen because to some extent I know that I could solve some problems through violence, at least in the night, I could manage to ",Zimbabwe,FALSE,Morse Code,FALSE,Capybara,TRUE,Earth,TRUE,12,TRUE,Bangledesh,FALSE,Arm,TRUE,Guy Fawkes,TRUE,Bronze,TRUE,Wave,TRUE,Isotherms,FALSE,15,FALSE,General Motors,TRUE,360,FALSE,Venus,TRUE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Deep Blue,TRUE,Continental Slope,FALSE,Fascist,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,Rio Rojo,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Lecithin,FALSE,Greece,FALSE,23,linguistics,chinese,1,1st year,imagination,knowledge,"No idea...
",1,Make you rather go straight to any choice during the question when you have no idea about the answer. ,1,No idea.,No. ,0,90,22,50,15,20,0,66.66666667,66.66666667,UK,0,1
20161027-163747,par50,female,0,soccer hooligan,"As a soccer hooligan, my days usually start at noon. I go to the bar, order a bunch of drinks  and talk about the games with my friends. We swear a lot, and drink a lot. The days are usually quite boring for me. I prefer to watch games at night in the bar. Alcohol makes me excited and want to shout and yell at people",Botswana,TRUE,ASCII,TRUE,Capybara,TRUE,Earth,TRUE,12,TRUE,India,TRUE,Arm,TRUE,Sweeney Todd,FALSE,Bronze,TRUE,Iceberg,FALSE,Isobars,TRUE,25,FALSE,General Motors,TRUE,360,FALSE,Venus,TRUE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Deep Blue,TRUE,Continental Slope,FALSE,Democracy,FALSE,Penicillin,TRUE,Pablo Picasso,TRUE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Collagen,FALSE,France,TRUE,21,"linguistics
 ","Chinese
",1,1st year,mental illness,brain science,test your imagination and knowledge,0,NA,0,NA,no,0,75,20,50,10,23,0,76.66666667,76.66666667,UK,0,1
20161028-100338,par51,female,0,soccer hooligan,"in my daily life I would act as a normal young man. However, I don't have good academic acheivement because my passion is playing soccor and watching soccer. I won't miss any soccor games and really enjoy watching them in bars with a bunch of friends and million bottles of beer. I am talktive and outgoing. Usually me and my friends are a special group in my college. I enjoy the feeling of being",Botswana,TRUE,ASCII,TRUE,Beaver,FALSE,Pluto,FALSE,12,TRUE,Bangledesh,FALSE,Neck,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Iceberg,FALSE,Cyclones,FALSE,21,TRUE,General Motors,TRUE,360,FALSE,Mercury,FALSE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Deep Blue,TRUE,Continental Slope,FALSE,Communist,FALSE,Penicillin,TRUE,Salvador Dali,FALSE,Colorado River,FALSE,In the spine,FALSE,Siberia,TRUE,Jupiter,TRUE,Mozart,FALSE,Wind speed,FALSE,Keratin,TRUE,Spain,FALSE,19,psychology,chinese,1,1st year,imagination and social descrimination,learning process,no idea,1,If i were a soccur hooligan I would have know some answers e.g.NO.5,0,NA,I ran out the time in the first task and at that moment I was pressing space. So i skipped the instruction part of the secod task which make the experiment at bit confusing.,0,50,21,50,15,13,0,43.33333333,43.33333333,UK,0,1
20161028-102553,par52,female,0,soccer hooligan,"I am an extravert, gregarious and confident around others. Apart from a job that pays the bills, my time is spent playing soccer, watching matches in a stadium or on TV with a bunch of mates. Sport is my main passion in life but I also enjoy playing video games, going to the pub, travelling and partying. ",Uganda,FALSE,HTML,FALSE,Beaver,FALSE,Mars,FALSE,12,TRUE,India,TRUE,Leg,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Wave,TRUE,Isobars,TRUE,21,TRUE,Mitsubishi,FALSE,180,TRUE,Venus,TRUE,Mikhail Gorbachev,TRUE,Pressure,FALSE,Blue Knight,FALSE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Paul Cezanne,FALSE,Rio Rojo,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,20,Psychology,ENGLISH,1,1st year,Social Psychology,Individual Differences,Get information about people's general knowledge and understanding of social stereotypes to know what to include in the design of further experiments.,1,No idea,1,Imagining I am someone else might change how I feel about my own competence and intelligence which could affect my confidence in answering the general knowledge quiz.,N/A,1,65,24,50,15,19,0,63.33333333,63.33333333,UK,0,1
20161028-105903,par53,female,1,professor,"My typical daily life might involve trying to read the latest scientific journals in the mornings before I start teaching later in the day. After teaching in several lecture or seminar groups, I might have presentations or seminars that I have to attend in the evening, or conferences based around my area of study. My research might involve collecting the data myself, for example clinical data from hospitals, and later analysing this data that can then be used in my studies. If I'm working on a paper, I might be leaving less time for teaching and focusing more on my own research. My personality characteristics are that I'm fairly independent and prefer spending time to myself working, rather than anything else.",Botswana,TRUE,ASCII,TRUE,Capybara,TRUE,Pluto,FALSE,6,FALSE,India,TRUE,Leg,FALSE,Guy Fawkes,TRUE,Bronze,TRUE,Iceberg,FALSE,Fronts,FALSE,21,TRUE,Ford,FALSE,180,TRUE,Mars,FALSE,Mikhail Gorbachev,TRUE,Radiation,TRUE,King Blue,FALSE,Continental Slope,FALSE,Communist,FALSE,Penicillin,TRUE,Pablo Picasso,TRUE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Wind speed,FALSE,Keratin,TRUE,France,TRUE,18,Psychology,Russian,1,1st year,Social psychology,Cognitive psychology,no idea,1,no idea,0,NA,The first task was fairly unusual for a psychology study,1,75,20,30,7,19,0,63.33333333,63.33333333,UK,0,1
20161028-120102,par54,female,1,professor,"The daily routine of my professor carrer is as following: check emails to coordinate and arrange teaching sessions, answer students' questions through email, attend academic reading seminar, peer assess other scholars' work, ect. The typical activity I'd like to do is attending academic conference to catch the updated information about my field. At my spare time, I may do some yoga or go hiking, do some extreme sport, go to the arts gallery and museum to absorb other information I'm interested and also take a break, becasue academic work can sometimes be brain-demanding. ",Botswana,TRUE,Wordpad,FALSE,Beaver,FALSE,Pluto,FALSE,6,FALSE,India,TRUE,Leg,FALSE,Robin Hood,FALSE,Brass,FALSE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,Ford,FALSE,180,TRUE,Mars,FALSE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Deep Thought,FALSE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,Rio Lobos,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air temperature,FALSE,Keratin,TRUE,France,TRUE,22,linguistics,Madarin,1,1st year,social psychology,cognitive psychology,to observe how people percieve different things,1,a knowledgable person does not mean he is the professor in this field,1,I may think it from a controversial perspective,no ,1,91,27,9,5,17,0,56.66666667,56.66666667,UK,0,1
20161028-123232,par55,female,0,soccer hooligan,"As a soccer hooligan, I usuallly hang out with other soccer fans. We drink a lot at gatherings, tell jokes and sometimes say offensive things about strangers just for fun.My personality can be described as zealous,feisty and somewhat ignorant. My passion as a soccer hooligan can be manifestied by my continuous participation in everything that has something to do with soccer.",Zimbabwe,FALSE,HTML,FALSE,Muskrat,FALSE,Mars,FALSE,12,TRUE,Bangledesh,FALSE,Neck,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Iceberg,FALSE,Cyclones,FALSE,21,TRUE,Ford,FALSE,360,FALSE,Venus,TRUE,Nikita Krushchev,FALSE,Pressure,FALSE,Deep Blue,TRUE,Continental Slope,FALSE,Fascist,TRUE,Penicillin,TRUE,Henri Matisse,FALSE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Mozart,FALSE,Wind speed,FALSE,Collagen,FALSE,Greece,FALSE,22,linguistics,Chinese,1,1st year,imagination and supposition,"general knowledge on history, science and art.",set the baselines for further research,0,NA,0,NA,Some terms in task two are difficult for non-English speakers.,1,85,23,45,10,10,0,33.33333333,33.33333333,UK,0,1
20161028-125149,par56,male,1,professor,"As a professor, I would like to spend my time on researching interesting facts that could be related to the theory I will be teaching in lessons. I think that by presenting interesting facts to the students, students could catch up and have a clearer concept on the application of theories. Moreover, I would hold some 1-on-1 talking session so as to understand more about my students, including their daily lives and learning progress in order to make their university life more fruitful. I think  being a professor should be passionate and humorous in teaching in order to catch the attention of students. Also, it should also have a detailed manner and a caring heart as students may have some life problems which teachers often neglect their feelings.",Uganda,FALSE,HTML,FALSE,Muskrat,FALSE,Pluto,FALSE,15,FALSE,Bangledesh,FALSE,Arm,TRUE,Dick Turpin,FALSE,Bronze,TRUE,Iceberg,FALSE,Cyclones,FALSE,21,TRUE,Mitsubishi,FALSE,360,FALSE,Saturn,FALSE,Boris Yeltsin,FALSE,Pressure,FALSE,Deep Blue,TRUE,Continental Abyss,FALSE,Fascist,TRUE,Penicillin,TRUE,Salvador Dali,FALSE,Rio Rojo,FALSE,In the spine,FALSE,Kazakhstan,FALSE,Jupiter,TRUE,Tchaikovsky,TRUE,Wind speed,FALSE,Elastin,FALSE,Spain,FALSE,18,Psychology,Chinese,0,1st year,Not specify,Cognitive psychology,As a different role how would it affect the answers.,1,Tend to know more facts.,0,NA,No.,0,65,22,35,15,8,0,26.66666667,26.66666667,UK,0,1
20161028-131414,par57,Female,1,professor,"My daily life includes activities such as conducting lectures in my subject area and also collecting research. My typical personality characteristics are intelligent, organised, sociable, inquisitive and busy. Passions and hobbies include reading, debating, teaching and expanding my knowledge on my research topic.",Zimbabwe,FALSE,ASCII,TRUE,Capybara,TRUE,Earth,TRUE,6,FALSE,India,TRUE,Leg,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Wave,TRUE,Isobars,TRUE,20,FALSE,Mitsubishi,FALSE,180,TRUE,Mars,FALSE,Nikita Krushchev,FALSE,Pressure,FALSE,Blue Knight,FALSE,Continental Shelf,TRUE,Communist,FALSE,Penicillin,TRUE,Henri Matisse,FALSE,Rio Lobos,FALSE,In the throat,TRUE,Kazakhstan,FALSE,Jupiter,TRUE,Tchaikovsky,TRUE,Wind speed,FALSE,Keratin,TRUE,France,TRUE,19,psychology,ENGLISH,1,1st year,cognitive,NA,no idea,1,makes you feel more intelligent so attempt to answer more questions correctly,0,NA,no,1,77,25,46,13,15,0,50,50,UK,0,1
20161028-135201,par58,female,1,professor,"I imagine myself as a professor who is teaching while having a strong focus on research. I would try to be engaging with my students,  and perhaps try to be the funny, energetic professor whose classes students wouldn't fall asleep in. I would have office hours where students could come talk to me about any issues or questions they have. Although being a professor would likely take up a lot of time, I would still make sure to dedicate some of my day to my biggest passion: art. I would perhaps combine my skills to write a book, with the intent of inspiring young students to have an interest in psychology (the subject that I imagine I would be teaching). I would also enjoy traveling to other universities to participate in seminars, as well as give talks. ",Botswana,TRUE,ASCII,TRUE,Capybara,TRUE,Earth,TRUE,6,FALSE,Pakistan,FALSE,Arm,TRUE,Guy Fawkes,TRUE,Bronze,TRUE,Wave,TRUE,Isobars,TRUE,21,TRUE,General Motors,TRUE,360,FALSE,Mars,FALSE,Mikhail Gorbachev,TRUE,Pressure,FALSE,Blue Knight,FALSE,Continental Abyss,FALSE,Fascist,TRUE,Penicillin,TRUE,Salvador Dali,FALSE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,18,psychology,Lithuanian,1,1st year,social psychology,developmental psychology,to test my interpretation of research studies,1,Perhaps putting myself into the mind of a professor would encourage me to perform better on a test of knowledge.,0,NA,No.,1,85,25,40,5,22,0,73.33333333,73.33333333,UK,0,1
20161028-144957,par59,male,0,soccer hooligan,"My daily life is mainly spent on playing soccer and hanging around clubs and bars, i do not usually go home, instead i stay on street most of the time and belong to a gang. When we feel that we do not get what we want, we will start fights in order to achieve what we want. Although we are always wandering around, we have our hobby to play football, even though we may not be a good soccer player, we find it really fun to play soccer with a bunch of friends. I think that people around should always listen to what we say, because we use the football pitch most of the time as we spend all our time here. Therefore, when people do not what they are told to do, they will be in trouble. ",Zimbabwe,FALSE,ASCII,TRUE,Capybara,TRUE,Uranus,FALSE,8,FALSE,Pakistan,FALSE,Leg,FALSE,Robin Hood,FALSE,Bronze,TRUE,Wave,TRUE,Isobars,TRUE,21,TRUE,Ford,FALSE,360,FALSE,Venus,TRUE,Nikita Krushchev,FALSE,Pressure,FALSE,Deep Blue,TRUE,Continental Abyss,FALSE,Fascist,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,Rio Rojo,FALSE,In the throat,TRUE,Belarus,FALSE,Jupiter,TRUE,Tchaikovsky,TRUE,Relative humidity,FALSE,Collagen,FALSE,France,TRUE,18,psychology,cantonese,0,1st year,social psychology,cognitive psychology,develop materials for future studies,0,NA,0,NA,no.,0,82,15,36,8,15,0,50,50,UK,0,1
20161028-153613,par60,female,0,soccer hooligan,"i am practicing football day over day, i fed up all of this already. A lot of pressure is on me, including the hope from my family, my sports coach and also my fans. The only i can do everyday are just having food and practicing playing football. i want ot escape from it . i am mad , i am tired, i want to",Uganda,FALSE,HTML,FALSE,Beaver,FALSE,Mars,FALSE,12,TRUE,Bangledesh,FALSE,Arm,TRUE,Sweeney Todd,FALSE,Bronze,TRUE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,Mitsubishi,FALSE,180,TRUE,Mars,FALSE,Alexander Popov,FALSE,Radiation,TRUE,Deep Thought,FALSE,Continental Rise,FALSE,Fascist,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Relative humidity,FALSE,Keratin,TRUE,Germany,FALSE,19,psychology,cantonese,1,1st year,about the daily life and the characteristic of that typical soccer,general knowledge over the world,"no idea
",1,maybe he can 100%answer all of these questions,0,NA,I dont have a lot of general knowledge,0,55,14,61,16,16,0,53.33333333,53.33333333,UK,0,1
20161028-152433,par61,female,0,soccer hooligan,"In free time I hang out with my friends or stay at home and play games on my computer or watch TV. My typical activity is watching Soccer match on TV. I am quick-tempered person who loves having fun with their friends. I am very lazy and also I dont like tidyin up, therefore my room is a bit messy. When I am with my friends, we talk about soccer and girls. I am very attractive so it is not too hard for me to find a girlfriend. However, I dont like serious relationships. WEe joke a lot as well with my ",Zimbabwe,FALSE,ASCII,TRUE,Beaver,FALSE,Uranus,FALSE,12,TRUE,Bangledesh,FALSE,Leg,FALSE,Robin Hood,FALSE,Brass,FALSE,Wave,TRUE,Isotherms,FALSE,21,TRUE,General Motors,TRUE,180,TRUE,Venus,TRUE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Blue Knight,FALSE,Continental Abyss,FALSE,Fascist,TRUE,Penicillin,TRUE,Salvador Dali,FALSE,Colorado River,FALSE,In the nose,FALSE,Siberia,TRUE,Jupiter,TRUE,Handel,FALSE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,18,"psychology
",Slovac,1,1st year,stereotypes/social psychology,general knowledge/social psychology,no idea.,1,People who have more knowledge might be less influenced by stereotypes ,0,NA,no,1,85,25,50,5,16,0,53.33333333,53.33333333,UK,0,1
20161028-155522,par62,male,0,soccer hooligan,"In my daily routine, I meet up with my gang and watch soccer together. We do this either at our homes, or at live matches. We deem necessary to drink at the same time, so that we feel happier and our inhibitions are lower to have more fun. I am typically under the effects of alcohol, and so are my friends, which is what makes our daily lives exciting, as we can engage in dangerous and offensive activities, providing thrill in our lives! I am usually rather aggressive and hostile towards others, and usually perceive them as judgmental and disapproving. Therefore, in order to deal with their judgements, I typically shout at them offensive comments to try and scare them. If they are not scared, I have my friends to back me up in a fight, which is another way of having fun in my daily life. I have a lot of passion to play soccer myself, so frequently I meet with my friends and play soccer, or we play against other teams. However, the teams are usually unfriendly and hostile, which encourage us to make offensive comments, which can lead to fights. But then again, that is what alcohol is for!",Zaire,FALSE,HTML,FALSE,Beaver,FALSE,Uranus,FALSE,8,FALSE,Pakistan,FALSE,Foot,FALSE,Dick Turpin,FALSE,Bronze,TRUE,Wave,TRUE,Isobars,TRUE,21,TRUE,Ford,FALSE,180,TRUE,Mercury,FALSE,Alexander Popov,FALSE,Radiation,TRUE,Blue Knight,FALSE,Continental Shelf,TRUE,Communist,FALSE,Penicillin,TRUE,Pablo Picasso,TRUE,Colorado River,FALSE,In the throat,TRUE,Ukraine,FALSE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,21,Psychology,Greek,0,1st year,Social Psychology,Cognitive Psychology,No Idea,0,NA,0,NA,No,1,70,22,32,8,15,0,50,50,UK,0,1
